:START_ID,name,:END_ID,:TYPE
-6569326120811633434,answer2feature,-3677777004610155524,answer2feature
-6569326120811633434,answer2feature,-5544936238224460059,answer2feature
-6569326120811633434,answer2feature,4678168901473516483,answer2feature
-6569326120811633434,answer2feature,-3677777004610155524,answer2feature
-6569326120811633434,answer2feature,3910767649695352686,answer2feature
-6569326120811633434,answer2feature,3748418560464412761,answer2feature
-6569326120811633434,answer2feature,4678168901473516483,answer2feature
-6569326120811633434,answer2feature,-3677777004610155524,answer2feature
2240441931893175141,answer2feature,5892664850503182840,answer2feature
2240441931893175141,answer2feature,5892664850503182840,answer2feature
2240441931893175141,answer2feature,-6059094752038252756,answer2feature
2240441931893175141,answer2feature,3748418560464412761,answer2feature
-1533533631019131700,answer2feature,-8324501489036188249,answer2feature
-1533533631019131700,answer2feature,-8324501489036188249,answer2feature
-1533533631019131700,answer2feature,-436373067038728195,answer2feature
5418983909337669564,answer2feature,-6701626840926550108,answer2feature
-1848603848266545084,answer2feature,-3841172894103473401,answer2feature
-1848603848266545084,answer2feature,407564444900572623,answer2feature
-1848603848266545084,answer2feature,894470342599712559,answer2feature
-6210422837831950567,answer2feature,-8324501489036188249,answer2feature
6339497663858927206,answer2feature,-6059094752038252756,answer2feature
-4583594204732682940,answer2feature,-6059094752038252756,answer2feature
-3328414256154939902,answer2feature,-4523547401630415241,answer2feature
-3328414256154939902,answer2feature,-1226713519944303700,answer2feature
-311034561494343035,answer2feature,2628259868502014525,answer2feature
-311034561494343035,answer2feature,590482025305826676,answer2feature
-6386456051154004152,answer2feature,2316248438038425915,answer2feature
-4612554639262738915,answer2feature,-1226713519944303700,answer2feature
-9161273175127650317,answer2feature,4678168901473516483,answer2feature
-9161273175127650317,answer2feature,-3677777004610155524,answer2feature
2994403247605914660,answer2feature,5018639423130115743,answer2feature
2994403247605914660,answer2feature,6333458813985191308,answer2feature
2994403247605914660,answer2feature,-6701626840926550108,answer2feature
2994403247605914660,answer2feature,-3841172894103473401,answer2feature
2994403247605914660,answer2feature,-8926434020482007313,answer2feature
2994403247605914660,answer2feature,1062211309128604780,answer2feature
-6000712551215690461,answer2feature,407564444900572623,answer2feature
-7921767406478803920,answer2feature,407564444900572623,answer2feature
4797846228720983676,answer2feature,407564444900572623,answer2feature
4797846228720983676,answer2feature,3910767649695352686,answer2feature
4797846228720983676,answer2feature,-6059094752038252756,answer2feature
4797846228720983676,answer2feature,-5009090089485465546,answer2feature
4797846228720983676,answer2feature,3910767649695352686,answer2feature
4797846228720983676,answer2feature,-6059094752038252756,answer2feature
3458508960340265649,answer2feature,407564444900572623,answer2feature
-8194943225902631600,answer2feature,407564444900572623,answer2feature
-8194943225902631600,answer2feature,7299030006037181139,answer2feature
-8194943225902631600,answer2feature,414047898710134243,answer2feature
-8194943225902631600,answer2feature,7299030006037181139,answer2feature
2959556599942636190,answer2feature,-1818172721326216091,answer2feature
2959556599942636190,answer2feature,-6265756467120252041,answer2feature
2959556599942636190,answer2feature,-1818172721326216091,answer2feature
2959556599942636190,answer2feature,8183967944759427583,answer2feature
2959556599942636190,answer2feature,3910767649695352686,answer2feature
2959556599942636190,answer2feature,-1818172721326216091,answer2feature
2959556599942636190,answer2feature,1062211309128604780,answer2feature
2959556599942636190,answer2feature,-1818172721326216091,answer2feature
-909417745965305875,answer2feature,2591704253625834700,answer2feature
-909417745965305875,answer2feature,5776759067582331996,answer2feature
-909417745965305875,answer2feature,-8324501489036188249,answer2feature
-909417745965305875,answer2feature,6884966336263713188,answer2feature
-909417745965305875,answer2feature,1062211309128604780,answer2feature
-909417745965305875,answer2feature,6884966336263713188,answer2feature
-909417745965305875,answer2feature,-497142214195286277,answer2feature
-909417745965305875,answer2feature,1062211309128604780,answer2feature
-909417745965305875,answer2feature,5254495007856854500,answer2feature
-1340027156211865586,answer2feature,6333458813985191308,answer2feature
-1340027156211865586,answer2feature,-6701626840926550108,answer2feature
-1340027156211865586,answer2feature,-6701626840926550108,answer2feature
-1340027156211865586,answer2feature,-6701626840926550108,answer2feature
-1340027156211865586,answer2feature,-6701626840926550108,answer2feature
524235127143864497,answer2feature,6032460995592815067,answer2feature
524235127143864497,answer2feature,-4364678691881594051,answer2feature
524235127143864497,answer2feature,-8324501489036188249,answer2feature
524235127143864497,answer2feature,6032460995592815067,answer2feature
-1081349253820875682,answer2feature,-6701626840926550108,answer2feature
-1081349253820875682,answer2feature,-862098348692910997,answer2feature
-1887941612980716085,answer2feature,-8324501489036188249,answer2feature
-1887941612980716085,answer2feature,-1226713519944303700,answer2feature
-1887941612980716085,answer2feature,-1226713519944303700,answer2feature
-1887941612980716085,answer2feature,-8324501489036188249,answer2feature
-1887941612980716085,answer2feature,-6203981494731365386,answer2feature
-1887941612980716085,answer2feature,-2103435428496205022,answer2feature
-1887941612980716085,answer2feature,-6203981494731365386,answer2feature
-1887941612980716085,answer2feature,-1226713519944303700,answer2feature
-7560601190921410104,answer2feature,-862098348692910997,answer2feature
508085270897924517,answer2feature,-6203981494731365386,answer2feature
508085270897924517,answer2feature,3405732713149139523,answer2feature
-1847382946067444426,answer2feature,3748418560464412761,answer2feature
-1847382946067444426,answer2feature,3748418560464412761,answer2feature
-1847382946067444426,answer2feature,4678168901473516483,answer2feature
-1847382946067444426,answer2feature,-862098348692910997,answer2feature
-8232927916916998770,answer2feature,-1404848956858117563,answer2feature
-8232927916916998770,answer2feature,5776759067582331996,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
-8232927916916998770,answer2feature,-1404848956858117563,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
-8232927916916998770,answer2feature,-8324501489036188249,answer2feature
3946960066134847235,answer2feature,-6059094752038252756,answer2feature
3946960066134847235,answer2feature,8576460167107986689,answer2feature
3946960066134847235,answer2feature,-5544936238224460059,answer2feature
3946960066134847235,answer2feature,6423305617882343868,answer2feature
-54276782002095053,answer2feature,-5544936238224460059,answer2feature
-54276782002095053,answer2feature,6423305617882343868,answer2feature
-54276782002095053,answer2feature,-1637522320119931888,answer2feature
-54276782002095053,answer2feature,1402365289792805968,answer2feature
5523441101274119809,answer2feature,-4543386733455604354,answer2feature
-7250010112500430915,answer2feature,-764901511307572754,answer2feature
-7823060384166663786,answer2feature,6032460995592815067,answer2feature
-7823060384166663786,answer2feature,8948098933802831868,answer2feature
487039368410267957,answer2feature,-3624526490794373817,answer2feature
-3425230066149114602,answer2feature,-5544936238224460059,answer2feature
-3425230066149114602,answer2feature,-5544936238224460059,answer2feature
-1405254358955577375,answer2feature,-5544936238224460059,answer2feature
-606536575597935962,answer2feature,-5544936238224460059,answer2feature
2011836704093514484,answer2feature,407564444900572623,answer2feature
2011836704093514484,answer2feature,3910767649695352686,answer2feature
2011836704093514484,answer2feature,-6059094752038252756,answer2feature
2011836704093514484,answer2feature,3369135019687756641,answer2feature
2011836704093514484,answer2feature,-6447905859969242234,answer2feature
2011836704093514484,answer2feature,1904821935332018130,answer2feature
2011836704093514484,answer2feature,8183967944759427583,answer2feature
2011836704093514484,answer2feature,3910767649695352686,answer2feature
2011836704093514484,answer2feature,-5009090089485465546,answer2feature
2011836704093514484,answer2feature,-6265756467120252041,answer2feature
2011836704093514484,answer2feature,3910767649695352686,answer2feature
4721142044458892385,answer2feature,4678168901473516483,answer2feature
4721142044458892385,answer2feature,-3677777004610155524,answer2feature
4721142044458892385,answer2feature,-5544936238224460059,answer2feature
-3927316354014290380,answer2feature,407564444900572623,answer2feature
-3927316354014290380,answer2feature,1402365289792805968,answer2feature
-3927316354014290380,answer2feature,3369135019687756641,answer2feature
-7432794558083878403,answer2feature,407564444900572623,answer2feature
2317119480947119179,answer2feature,-2103435428496205022,answer2feature
2317119480947119179,answer2feature,-5544936238224460059,answer2feature
-2954062784950269133,answer2feature,3405732713149139523,answer2feature
-2954062784950269133,answer2feature,407564444900572623,answer2feature
-2954062784950269133,answer2feature,5053257191497025668,answer2feature
-5645920210791303411,answer2feature,407564444900572623,answer2feature
-5645920210791303411,answer2feature,414047898710134243,answer2feature
6984744805053947133,answer2feature,-5544936238224460059,answer2feature
-5627885833458664903,answer2feature,-8324501489036188249,answer2feature
-8239726427440994894,answer2feature,-5544936238224460059,answer2feature
-575170222970198863,answer2feature,3369135019687756641,answer2feature
-575170222970198863,answer2feature,-8324501489036188249,answer2feature
-575170222970198863,answer2feature,8948098933802831868,answer2feature
-575170222970198863,answer2feature,6032460995592815067,answer2feature
-575170222970198863,answer2feature,-8324501489036188249,answer2feature
-575170222970198863,answer2feature,-862098348692910997,answer2feature
-575170222970198863,answer2feature,-8324501489036188249,answer2feature
-575170222970198863,answer2feature,-8324501489036188249,answer2feature
-575170222970198863,answer2feature,-862098348692910997,answer2feature
2339465197781076630,answer2feature,-3624526490794373817,answer2feature
-2521510908529200572,answer2feature,1402365289792805968,answer2feature
-5944542552993782657,answer2feature,-8853357191368208077,answer2feature
-5304935451334407007,answer2feature,-639180342627033576,answer2feature
-1572786253760426062,answer2feature,-3677777004610155524,answer2feature
-1572786253760426062,answer2feature,5892664850503182840,answer2feature
-1572786253760426062,answer2feature,-8853357191368208077,answer2feature
-1572786253760426062,answer2feature,-639180342627033576,answer2feature
-6995460333962411879,answer2feature,-6995460333962411879,answer2feature
-6594416822584336960,answer2feature,-8324501489036188249,answer2feature
-6594416822584336960,answer2feature,-8324501489036188249,answer2feature
7001900072917951752,answer2feature,-4364678691881594051,answer2feature
7001900072917951752,answer2feature,-4364678691881594051,answer2feature
7001900072917951752,answer2feature,-3680560783822261713,answer2feature
7001900072917951752,answer2feature,-8324501489036188249,answer2feature
4560640911157169741,answer2feature,-1226713519944303700,answer2feature
4560640911157169741,answer2feature,-4543386733455604354,answer2feature
2309668524135869164,answer2feature,-4543386733455604354,answer2feature
-7258625789083947702,answer2feature,-6701626840926550108,answer2feature
-7258625789083947702,answer2feature,4678168901473516483,answer2feature
-2134143667324994025,answer2feature,4261145284398935743,answer2feature
-2134143667324994025,answer2feature,-6701626840926550108,answer2feature
-2134143667324994025,answer2feature,4261145284398935743,answer2feature
-2134143667324994025,answer2feature,-5009090089485465546,answer2feature
-9161733885692297063,answer2feature,-8324501489036188249,answer2feature
-9161733885692297063,answer2feature,6032460995592815067,answer2feature
5646475598183038015,answer2feature,-8324501489036188249,answer2feature
5646475598183038015,answer2feature,8948098933802831868,answer2feature
5646475598183038015,answer2feature,-8324501489036188249,answer2feature
5646475598183038015,answer2feature,8948098933802831868,answer2feature
5646475598183038015,answer2feature,-8324501489036188249,answer2feature
5646475598183038015,answer2feature,8948098933802831868,answer2feature
5646475598183038015,answer2feature,6032460995592815067,answer2feature
5646475598183038015,answer2feature,8948098933802831868,answer2feature
638810667735789104,answer2feature,8948098933802831868,answer2feature
8076370721004852422,answer2feature,-8324501489036188249,answer2feature
-2807242395824365567,answer2feature,-8324501489036188249,answer2feature
-2807242395824365567,answer2feature,-5009090089485465546,answer2feature
-2807242395824365567,answer2feature,-862098348692910997,answer2feature
-8347674708279385496,answer2feature,-8324501489036188249,answer2feature
-8347674708279385496,answer2feature,3080359166709157507,answer2feature
-7793256744604968366,answer2feature,6423305617882343868,answer2feature
-7793256744604968366,answer2feature,-3677777004610155524,answer2feature
-7793256744604968366,answer2feature,-6059094752038252756,answer2feature
-7793256744604968366,answer2feature,1904821935332018130,answer2feature
5072625942970159467,answer2feature,9175633321269152180,answer2feature
5072625942970159467,answer2feature,6423305617882343868,answer2feature
5072625942970159467,answer2feature,-3677777004610155524,answer2feature
5072625942970159467,answer2feature,-862098348692910997,answer2feature
5072625942970159467,answer2feature,9175633321269152180,answer2feature
-6563960512849072924,answer2feature,9175633321269152180,answer2feature
4916816380629223601,answer2feature,2359629890283275005,answer2feature
4916816380629223601,answer2feature,-6059094752038252756,answer2feature
4916816380629223601,answer2feature,-2825097708828868156,answer2feature
4916816380629223601,answer2feature,-8295054476685346187,answer2feature
2107147197463183846,answer2feature,-6059094752038252756,answer2feature
2107147197463183846,answer2feature,-2825097708828868156,answer2feature
-8625461139232724681,answer2feature,613622361048011664,answer2feature
-8625461139232724681,answer2feature,4207035709632093114,answer2feature
-5895415019161651800,answer2feature,613622361048011664,answer2feature
-5895415019161651800,answer2feature,4207035709632093114,answer2feature
-7090112566873340155,answer2feature,-862098348692910997,answer2feature
-7090112566873340155,answer2feature,-497142214195286277,answer2feature
-7090112566873340155,answer2feature,-497142214195286277,answer2feature
3683116332631528844,answer2feature,613622361048011664,answer2feature
-6029492968115128508,answer2feature,-2285426121254952702,answer2feature
-6029492968115128508,answer2feature,-2285426121254952702,answer2feature
-6029492968115128508,answer2feature,-1818172721326216091,answer2feature
-6029492968115128508,answer2feature,-1818172721326216091,answer2feature
6334783359150329425,answer2feature,-5000877333444891256,answer2feature
6334783359150329425,answer2feature,-5000877333444891256,answer2feature
-4868623375564414024,answer2feature,-8106345859375772499,answer2feature
2126815945357957294,answer2feature,3611585546884456393,answer2feature
2126815945357957294,answer2feature,4798936937250633058,answer2feature
-5737504734095522111,answer2feature,-497142214195286277,answer2feature
-8114529202553546710,answer2feature,-8106345859375772499,answer2feature
8810203207211857794,answer2feature,-7129859232605710422,answer2feature
-3623613899444043897,answer2feature,-7129859232605710422,answer2feature
8012274854562057053,answer2feature,3243120711818725859,answer2feature
7148382531585817701,answer2feature,2537687317806027097,answer2feature
3608028186593309448,answer2feature,2537687317806027097,answer2feature
-2321199947733891401,answer2feature,-4729647902777250755,answer2feature
-2321199947733891401,answer2feature,7442636971733892224,answer2feature
-2321199947733891401,answer2feature,2537687317806027097,answer2feature
-2321199947733891401,answer2feature,1126497330649747515,answer2feature
-2321199947733891401,answer2feature,2537687317806027097,answer2feature
-8350899345908770163,answer2feature,1419489745988310805,answer2feature
-8350899345908770163,answer2feature,8629975194991470863,answer2feature
-8350899345908770163,answer2feature,2986207403495252354,answer2feature
-8350899345908770163,answer2feature,6664758843244265334,answer2feature
-8350899345908770163,answer2feature,4261145284398935743,answer2feature
-8350899345908770163,answer2feature,6664758843244265334,answer2feature
-8350899345908770163,answer2feature,4572081849660442909,answer2feature
-8350899345908770163,answer2feature,4678168901473516483,answer2feature
-8350899345908770163,answer2feature,8629975194991470863,answer2feature
-8350899345908770163,answer2feature,2986207403495252354,answer2feature
-8350899345908770163,answer2feature,6664758843244265334,answer2feature
-8350899345908770163,answer2feature,6664758843244265334,answer2feature
-6564921958495320259,answer2feature,6423305617882343868,answer2feature
-6564921958495320259,answer2feature,6423305617882343868,answer2feature
-6564921958495320259,answer2feature,8341065089536721446,answer2feature
-6564921958495320259,answer2feature,-7082257432045248162,answer2feature
-6564921958495320259,answer2feature,-5223339975925900870,answer2feature
-6564921958495320259,answer2feature,1419489745988310805,answer2feature
157415903110820279,answer2feature,2986207403495252354,answer2feature
157415903110820279,answer2feature,6140427023371334911,answer2feature
157415903110820279,answer2feature,-6584860414828647506,answer2feature
157415903110820279,answer2feature,6140427023371334911,answer2feature
-698812980206689001,answer2feature,6140427023371334911,answer2feature
3439660181026318386,answer2feature,-3484728516386417466,answer2feature
3439660181026318386,answer2feature,6140427023371334911,answer2feature
3439660181026318386,answer2feature,-3484728516386417466,answer2feature
3439660181026318386,answer2feature,243725613885631344,answer2feature
334067165438034227,answer2feature,-5878999875211421984,answer2feature
334067165438034227,answer2feature,-2966802032878178908,answer2feature
4715075719265174944,answer2feature,243725613885631344,answer2feature
-2442603935654868930,answer2feature,243725613885631344,answer2feature
-1046023628431119050,answer2feature,36215592098551730,answer2feature
1595186332018930721,answer2feature,2449717231708465643,answer2feature
1595186332018930721,answer2feature,-3484728516386417466,answer2feature
1595186332018930721,answer2feature,-5878999875211421984,answer2feature
-5806437631399157994,answer2feature,-5878999875211421984,answer2feature
-5354034898347912313,answer2feature,6720965617221462354,answer2feature
7043594907874554138,answer2feature,4641950703662016971,answer2feature
7043594907874554138,answer2feature,7956899294149627304,answer2feature
7043594907874554138,answer2feature,3748418560464412761,answer2feature
-6692906471247694242,answer2feature,3748418560464412761,answer2feature
751140406791631443,answer2feature,7299030006037181139,answer2feature
-8073502929281068765,answer2feature,5420071627749060628,answer2feature
-8073502929281068765,answer2feature,7299030006037181139,answer2feature
8705540711787058803,answer2feature,-1032671936945161913,answer2feature
8705540711787058803,answer2feature,-8570021804371229170,answer2feature
8705540711787058803,answer2feature,1126497330649747515,answer2feature
8503737107461566862,answer2feature,3076035170031564811,answer2feature
8503737107461566862,answer2feature,1126497330649747515,answer2feature
8503737107461566862,answer2feature,3076035170031564811,answer2feature
8503737107461566862,answer2feature,-4250569423340147367,answer2feature
-8345472148677044102,answer2feature,3076035170031564811,answer2feature
-8345472148677044102,answer2feature,4261145284398935743,answer2feature
-8345472148677044102,answer2feature,3076035170031564811,answer2feature
-4039939807678053816,answer2feature,-6701626840926550108,answer2feature
-4039939807678053816,answer2feature,-8272129993289757586,answer2feature
-4039939807678053816,answer2feature,4261145284398935743,answer2feature
-8222795955897132517,answer2feature,3076035170031564811,answer2feature
-8222795955897132517,answer2feature,3076035170031564811,answer2feature
-8222795955897132517,answer2feature,3076035170031564811,answer2feature
-5048538901759046063,answer2feature,-6701626840926550108,answer2feature
6707940889025341227,answer2feature,2420093902680425300,answer2feature
6707940889025341227,answer2feature,-4061913833442632588,answer2feature
-8047342118322388,answer2feature,2638864736780239137,answer2feature
-8047342118322388,answer2feature,2986207403495252354,answer2feature
-8047342118322388,answer2feature,-4061913833442632588,answer2feature
-2185921686538033862,answer2feature,1344227422591684369,answer2feature
-2185921686538033862,answer2feature,-9117871592010824466,answer2feature
-2185921686538033862,answer2feature,-4061913833442632588,answer2feature
3687505302580345979,answer2feature,2537687317806027097,answer2feature
3687505302580345979,answer2feature,7299030006037181139,answer2feature
3687505302580345979,answer2feature,-5009090089485465546,answer2feature
3687505302580345979,answer2feature,7299030006037181139,answer2feature
3687505302580345979,answer2feature,2986207403495252354,answer2feature
3687505302580345979,answer2feature,-3484728516386417466,answer2feature
3687505302580345979,answer2feature,4798936937250633058,answer2feature
3687505302580345979,answer2feature,3076035170031564811,answer2feature
5377719400470667146,answer2feature,-5009090089485465546,answer2feature
5377719400470667146,answer2feature,7299030006037181139,answer2feature
5377719400470667146,answer2feature,2986207403495252354,answer2feature
5377719400470667146,answer2feature,4798936937250633058,answer2feature
-338240186398437735,answer2feature,4678168901473516483,answer2feature
2430637862811535933,answer2feature,4798936937250633058,answer2feature
-6836070110415022975,answer2feature,4572081849660442909,answer2feature
-395808199285592428,answer2feature,4572081849660442909,answer2feature
-8864331585340776277,answer2feature,4572081849660442909,answer2feature
-8864331585340776277,answer2feature,4572081849660442909,answer2feature
-8864331585340776277,answer2feature,4572081849660442909,answer2feature
-8864331585340776277,answer2feature,4572081849660442909,answer2feature
-8864331585340776277,answer2feature,5681242675106411764,answer2feature
3018139377696090681,answer2feature,5681242675106411764,answer2feature
3018139377696090681,answer2feature,-6701626840926550108,answer2feature
-5759217147238184947,answer2feature,-8570021804371229170,answer2feature
-5759217147238184947,answer2feature,3172854968588347870,answer2feature
-5759217147238184947,answer2feature,-1359302114842040116,answer2feature
-7334815938223813692,answer2feature,7299030006037181139,answer2feature
-7334815938223813692,answer2feature,2986207403495252354,answer2feature
-7334815938223813692,answer2feature,2986207403495252354,answer2feature
-7334815938223813692,answer2feature,7299030006037181139,answer2feature
-7334815938223813692,answer2feature,2986207403495252354,answer2feature
5956505400099933660,answer2feature,-5169039900388968641,answer2feature
5956505400099933660,answer2feature,6660537529191775649,answer2feature
-6851552413157481886,answer2feature,-4523547401630415241,answer2feature
-6851552413157481886,answer2feature,1496898592927823193,answer2feature
-9046335907753305768,answer2feature,6965803194106265529,answer2feature
-9046335907753305768,answer2feature,2730600353212448137,answer2feature
-3512104561025622209,answer2feature,4572081849660442909,answer2feature
-3512104561025622209,answer2feature,7299030006037181139,answer2feature
-3512104561025622209,answer2feature,2986207403495252354,answer2feature
-4740746469470564716,answer2feature,-8570021804371229170,answer2feature
-4740746469470564716,answer2feature,-5311307502488197457,answer2feature
-4740746469470564716,answer2feature,-5719848535722755282,answer2feature
4333778079063500836,answer2feature,-5311307502488197457,answer2feature
4333778079063500836,answer2feature,-5719848535722755282,answer2feature
1988425679170701732,answer2feature,4678168901473516483,answer2feature
-6749342127688717625,answer2feature,4261145284398935743,answer2feature
-6749342127688717625,answer2feature,-5878999875211421984,answer2feature
-3352135105119248905,answer2feature,3076035170031564811,answer2feature
-6570665020737695308,answer2feature,8600150602578813792,answer2feature
-6570665020737695308,answer2feature,-6200147316408027675,answer2feature
-6570665020737695308,answer2feature,2829239101907691051,answer2feature
-6570665020737695308,answer2feature,6244538889714546946,answer2feature
-6570665020737695308,answer2feature,-5223339975925900870,answer2feature
-6570665020737695308,answer2feature,-5223339975925900870,answer2feature
-6570665020737695308,answer2feature,-6200147316408027675,answer2feature
-6570665020737695308,answer2feature,8600150602578813792,answer2feature
-6570665020737695308,answer2feature,6891361161366387520,answer2feature
-6570665020737695308,answer2feature,2986207403495252354,answer2feature
-6570665020737695308,answer2feature,-6200147316408027675,answer2feature
-6570665020737695308,answer2feature,2829239101907691051,answer2feature
-6570665020737695308,answer2feature,6244538889714546946,answer2feature
-6570665020737695308,answer2feature,-5223339975925900870,answer2feature
-2306789684836389556,answer2feature,2829239101907691051,answer2feature
-2306789684836389556,answer2feature,8600150602578813792,answer2feature
-2306789684836389556,answer2feature,6244538889714546946,answer2feature
-2306789684836389556,answer2feature,8600150602578813792,answer2feature
-2306789684836389556,answer2feature,-3115944203079416038,answer2feature
-2306789684836389556,answer2feature,-8324501489036188249,answer2feature
-2306789684836389556,answer2feature,6244538889714546946,answer2feature
-2306789684836389556,answer2feature,-3115944203079416038,answer2feature
-2306789684836389556,answer2feature,-8324501489036188249,answer2feature
-6087644301307919549,answer2feature,2829239101907691051,answer2feature
-6087644301307919549,answer2feature,6244538889714546946,answer2feature
-6087644301307919549,answer2feature,-5223339975925900870,answer2feature
-6087644301307919549,answer2feature,-5223339975925900870,answer2feature
-6087644301307919549,answer2feature,2829239101907691051,answer2feature
-6087644301307919549,answer2feature,3243120711818725859,answer2feature
-6087644301307919549,answer2feature,3243120711818725859,answer2feature
-6087644301307919549,answer2feature,6244538889714546946,answer2feature
-6087644301307919549,answer2feature,2537687317806027097,answer2feature
-7052827991654242336,answer2feature,6930951164570914162,answer2feature
-7052827991654242336,answer2feature,-917562806630305415,answer2feature
-384374479730449606,answer2feature,-917562806630305415,answer2feature
-384374479730449606,answer2feature,-1433498185418334419,answer2feature
-384374479730449606,answer2feature,-7179438744940296394,answer2feature
8138085548285400933,answer2feature,-917562806630305415,answer2feature
8138085548285400933,answer2feature,-7179438744940296394,answer2feature
2451721076093545878,answer2feature,-917562806630305415,answer2feature
2451721076093545878,answer2feature,7299030006037181139,answer2feature
2451721076093545878,answer2feature,-7179438744940296394,answer2feature
2451721076093545878,answer2feature,-3680560783822261713,answer2feature
-7389561683487327888,answer2feature,-1032671936945161913,answer2feature
-7389561683487327888,answer2feature,8341065089536721446,answer2feature
-7389561683487327888,answer2feature,2986207403495252354,answer2feature
-1849702053140386254,answer2feature,-5311307502488197457,answer2feature
-5196994842471248899,answer2feature,-917562806630305415,answer2feature
5183068251367710983,answer2feature,-917562806630305415,answer2feature
5183068251367710983,answer2feature,-6701626840926550108,answer2feature
2915533539599444963,answer2feature,2986207403495252354,answer2feature
2915533539599444963,answer2feature,2986207403495252354,answer2feature
-3524456276349466125,answer2feature,-5873841633026772756,answer2feature
248474900968588189,answer2feature,-6372501736814344005,answer2feature
7273599574384128132,answer2feature,4110369332783025149,answer2feature
7273599574384128132,answer2feature,-6701626840926550108,answer2feature
7273599574384128132,answer2feature,4110369332783025149,answer2feature
7273599574384128132,answer2feature,2986207403495252354,answer2feature
-3917697791679234430,answer2feature,-8129372112026537680,answer2feature
-3917697791679234430,answer2feature,4468429247654445918,answer2feature
3503584312409299017,answer2feature,-6843241586096726081,answer2feature
3503584312409299017,answer2feature,-8129372112026537680,answer2feature
-868243676561387094,answer2feature,2480953920248477848,answer2feature
1416485219622284508,answer2feature,4468429247654445918,answer2feature
1416485219622284508,answer2feature,-6843241586096726081,answer2feature
1416485219622284508,answer2feature,4468429247654445918,answer2feature
-6778341897232089032,answer2feature,-8129372112026537680,answer2feature
-6778341897232089032,answer2feature,4468429247654445918,answer2feature
-8292368996033050681,answer2feature,-6843241586096726081,answer2feature
2482760535166423228,answer2feature,-1032172441593368807,answer2feature
2482760535166423228,answer2feature,4468429247654445918,answer2feature
2482760535166423228,answer2feature,4468429247654445918,answer2feature
2482760535166423228,answer2feature,-2120192704528933734,answer2feature
-1768727814469844219,answer2feature,387789603749420571,answer2feature
-1768727814469844219,answer2feature,-1063601929900105498,answer2feature
7242816679967777561,answer2feature,4468429247654445918,answer2feature
-8641481474330237802,answer2feature,-6843241586096726081,answer2feature
-8641481474330237802,answer2feature,-8129372112026537680,answer2feature
-8641481474330237802,answer2feature,-8129372112026537680,answer2feature
-8641481474330237802,answer2feature,4468429247654445918,answer2feature
-8641481474330237802,answer2feature,-6843241586096726081,answer2feature
-8641481474330237802,answer2feature,-8129372112026537680,answer2feature
-8641481474330237802,answer2feature,4468429247654445918,answer2feature
-8641481474330237802,answer2feature,4468429247654445918,answer2feature
6903676844458848439,answer2feature,4468429247654445918,answer2feature
2235857676719071726,answer2feature,4468429247654445918,answer2feature
5340712624610836841,answer2feature,-2120192704528933734,answer2feature
5340712624610836841,answer2feature,-3680560783822261713,answer2feature
5340712624610836841,answer2feature,4468429247654445918,answer2feature
5340712624610836841,answer2feature,4468429247654445918,answer2feature
5340712624610836841,answer2feature,-3680560783822261713,answer2feature
5340712624610836841,answer2feature,4468429247654445918,answer2feature
5340712624610836841,answer2feature,4468429247654445918,answer2feature
-8452991003512242440,answer2feature,-8324501489036188249,answer2feature
-8452991003512242440,answer2feature,-5544936238224460059,answer2feature
-8452991003512242440,answer2feature,-8324501489036188249,answer2feature
-8452991003512242440,answer2feature,-3484728516386417466,answer2feature
-8452991003512242440,answer2feature,-1857466428930692974,answer2feature
73351904701824623,answer2feature,-8964448840636860885,answer2feature
-1975387834810933614,answer2feature,-2120192704528933734,answer2feature
6178231140918184899,answer2feature,-8107570341574627641,answer2feature
6178231140918184899,answer2feature,-4543461367820092019,answer2feature
914669980480754671,answer2feature,6333458813985191308,answer2feature
914669980480754671,answer2feature,-2120192704528933734,answer2feature
208914430559888077,answer2feature,5681638002218361803,answer2feature
361194174938752259,answer2feature,-1857466428930692974,answer2feature
361194174938752259,answer2feature,-2120192704528933734,answer2feature
4014499282380210370,answer2feature,-1865886088124705429,answer2feature
237451261548435879,answer2feature,3591927256332949008,answer2feature
237451261548435879,answer2feature,-8324501489036188249,answer2feature
237451261548435879,answer2feature,-8324501489036188249,answer2feature
7638571152447129133,answer2feature,3910767649695352686,answer2feature
7638571152447129133,answer2feature,-8324501489036188249,answer2feature
5717845996098317987,answer2feature,-1032172441593368807,answer2feature
1467687898122208968,answer2feature,387789603749420571,answer2feature
1467687898122208968,answer2feature,4468429247654445918,answer2feature
1467687898122208968,answer2feature,4468429247654445918,answer2feature
1467687898122208968,answer2feature,36215592098551730,answer2feature
1467687898122208968,answer2feature,-2966802032878178908,answer2feature
1467687898122208968,answer2feature,-2966802032878178908,answer2feature
1467687898122208968,answer2feature,36215592098551730,answer2feature
1201981695810916999,answer2feature,5681638002218361803,answer2feature
252138464075484309,answer2feature,4799302562084683217,answer2feature
252138464075484309,answer2feature,2991580670529828026,answer2feature
252138464075484309,answer2feature,-3349545555079390006,answer2feature
